time,open,high,low,close,volume
1758627900,113026.5,113051.5,112869.5,112950.0,24596.0
1758628800,112950.0,112988.5,112831.0,112978.0,19544.0
1758629700,112978.0,113014.5,112788.5,112813.5,29406.0
1758630600,112814.5,112981.5,112769.5,112966.5,19231.0
1758631500,112966.5,113021.5,112827.0,112897.5,23242.0
1758632400,112896.0,112896.0,112790.5,112881.0,14400.0
1758633300,112877.5,112911.5,112820.5,112864.0,17978.0
1758634200,112852.0,112981.5,112678.5,112761.5,45960.0
1758635100,112761.5,112935.0,112681.5,112905.0,29830.0
1758636000,112908.5,113261.5,112851.0,113019.5,107870.0
1758636900,113019.5,113042.5,112746.5,112766.5,58072.0
1758637800,112766.5,112853.0,112564.0,112781.0,93381.0
1758638700,112781.5,112781.5,112523.0,112613.0,51717.0
1758639600,112613.0,112956.5,112437.5,112902.0,112560.0
1758640500,112907.0,113033.5,112808.0,112918.5,50730.0
1758641400,112919.5,112963.5,112798.5,112813.5,32179.0
1758642300,112812.5,112961.5,112756.0,112840.5,39198.0
1758643200,112840.5,112886.0,112444.5,112540.5,94715.0
1758644100,112540.5,112822.5,112501.5,112778.5,53419.0
1758645000,112779.5,112779.5,112460.5,112557.5,75435.0
1758645900,112558.5,112939.5,112546.5,112776.0,77498.0
1758646800,112774.5,112784.0,112511.5,112537.0,42474.0
1758647700,112537.0,112628.0,112331.0,112355.5,104807.0
1758648600,112356.5,112385.5,111966.0,111990.0,166760.0
1758649500,111994.5,112211.5,111838.0,111931.0,127908.0
1758650400,111930.0,112178.0,111861.0,112083.5,78627.0
1758651300,112083.5,112100.5,111722.0,111984.0,100237.0
1758652200,111982.0,111982.0,111681.0,111694.5,71871.0
1758653100,111698.0,111794.0,111636.5,111747.5,51224.0
1758654000,111740.0,111937.5,111740.0,111834.5,29513.0
1758654900,111834.5,111954.0,111700.0,111734.5,22132.0
1758655800,111745.5,111784.5,111574.5,111586.5,38865.0
1758656700,111586.5,111642.5,111494.5,111622.5,40676.0
1758657600,111619.0,111922.5,111595.5,111800.0,29095.0
1758658500,111800.0,111841.5,111601.0,111601.0,10379.0
1758659400,111601.0,111858.0,111424.5,111850.5,44792.0
1758660300,111832.5,111961.0,111639.0,111954.5,18893.0
1758661200,111951.0,111968.0,111846.0,111968.0,8608.0
1758662100,111967.0,112039.0,111911.0,112038.0,14715.0
1758663000,112039.0,112163.5,112002.5,112162.5,19251.0
1758663900,112163.5,112163.5,112057.5,112119.5,10803.0
1758664800,112119.5,112183.0,112010.5,112113.0,8089.0
1758665700,112114.0,112125.0,111951.5,111961.0,5851.0
1758666600,111967.0,112177.0,111949.5,112147.5,6936.0
1758667500,112142.0,112163.0,112063.5,112115.0,2930.0
1758668400,112122.0,112190.0,112049.5,112085.5,7615.0
1758669300,112088.5,112148.0,111823.0,111853.5,13963.0
1758670200,111853.5,112067.5,111853.5,112038.5,8690.0
1758671100,112038.5,112066.5,111935.0,111958.0,3832.0
1758672000,111958.0,112003.0,111781.5,112001.0,17068.0
1758672900,111996.0,112350.0,111987.5,112259.0,28740.0
1758673800,112260.0,112261.0,112119.0,112183.5,15647.0
1758674700,112200.0,112312.5,112171.0,112186.0,10271.0
1758675600,112187.0,112301.5,112096.5,112286.5,12413.0
1758676500,112286.5,112380.0,112285.5,112360.0,18760.0
1758677400,112363.5,112478.5,112311.5,112325.5,24090.0
1758678300,112325.5,112438.0,112316.5,112406.5,13145.0
1758679200,112406.5,112461.5,112098.5,112134.0,26335.0
1758680100,112140.0,112241.5,111978.5,112241.0,35138.0
1758681000,112245.5,112289.0,112094.5,112196.0,19803.0
1758681900,112197.0,112231.5,111861.0,112082.0,32482.0
1758682800,112081.0,112184.0,112055.5,112153.5,8331.0
1758683700,112160.0,112179.5,111709.0,111739.0,38950.0
1758684600,111738.0,112009.0,111722.0,111804.0,26922.0
1758685500,111804.0,111850.5,111633.0,111651.5,31497.0
1758686400,111651.5,111705.5,110997.0,111429.5,146528.0
1758687300,111429.5,112011.0,111338.0,111996.0,78556.0
1758688200,112000.0,112348.5,111991.0,112197.0,69713.0
1758689100,112197.0,112221.0,112018.0,112134.5,23930.0
1758690000,112123.0,112219.5,112094.0,112202.0,16833.0
1758690900,112201.0,112392.5,112201.0,112302.5,27924.0
1758691800,112302.5,112456.0,112219.5,112441.0,47476.0
1758692700,112441.0,112640.0,112441.0,112607.5,68683.0
1758693600,112607.5,112744.5,112597.0,112682.0,47609.0
1758694500,112682.0,112711.5,112490.5,112592.5,34198.0
1758695400,112592.5,112661.5,112496.0,112533.0,22705.0
1758696300,112534.0,112611.5,112533.0,112563.0,11184.0
1758697200,112563.0,112649.0,112546.0,112627.5,17679.0
1758698100,112634.5,112707.5,112414.0,112477.0,35509.0
1758699000,112476.0,112561.5,112414.5,112537.5,23734.0
1758699900,112530.0,112590.0,112463.0,112548.5,14319.0
1758700800,112561.0,112569.0,112373.5,112484.0,20808.0
1758701700,112486.5,112511.5,112367.0,112405.0,21503.0
1758702600,112410.5,112552.5,112410.5,112544.5,15628.0
1758703500,112543.5,112609.5,112457.0,112585.0,21379.0
1758704400,112586.0,112586.0,112458.5,112505.5,15326.0
1758705300,112505.5,112595.0,112504.5,112571.0,8857.0
1758706200,112580.0,112808.5,112580.0,112697.0,49603.0
1758707100,112697.0,112709.5,112626.5,112702.0,15391.0
1758708000,112702.5,112831.5,112696.0,112774.5,28274.0
1758708900,112774.5,112827.0,112623.5,112624.0,24607.0
1758709800,112624.0,112790.5,112620.0,112774.0,15477.0
1758710700,112767.5,112922.5,112759.5,112895.0,35177.0
1758711600,112894.0,113133.5,112885.0,113048.0,93160.0
1758712500,113049.0,113091.5,112964.5,112996.0,48963.0
1758713400,112994.0,113052.5,112830.0,113009.5,42473.0
1758714300,113009.5,113023.5,112853.5,112993.0,26359.0
1758715200,112984.5,113005.0,112900.5,112994.0,30149.0
1758716100,113000.0,113020.0,112893.0,112971.5,20380.0
1758717000,112971.5,113049.5,112971.5,113026.0,18967.0
1758717900,113026.0,113061.5,112959.5,113022.5,20997.0
1758718800,113021.5,113062.0,112937.0,112967.0,15198.0
1758719700,112967.0,113115.5,112965.5,113006.0,23187.0
1758720600,113007.0,113189.5,112873.5,113057.0,105793.0
1758721500,113056.0,113092.5,112771.0,112790.5,90246.0
1758722400,112792.0,113145.5,112791.0,113105.0,99629.0
1758723300,113105.0,113136.5,112971.0,113113.0,32952.0
1758724200,113112.0,113354.0,113057.0,113338.0,135527.0
1758725100,113330.0,113861.5,113265.5,113671.5,294770.0
1758726000,113673.5,113854.5,113415.0,113442.0,133726.0
1758726900,113442.0,113684.5,113431.5,113611.0,58312.0
1758727800,113611.5,113673.5,113512.0,113673.5,31471.0
1758728700,113673.5,113673.5,113202.5,113311.5,114107.0
1758729600,113311.5,113396.5,113117.5,113243.0,94317.0
1758730500,113231.0,113552.0,113230.5,113533.0,70766.0
1758731400,113532.0,113681.5,113468.5,113630.0,57830.0
1758732300,113628.5,113712.5,113580.0,113680.5,41612.0
1758733200,113683.5,113890.0,113561.5,113813.5,95980.0
1758734100,113813.5,113814.5,113644.5,113728.0,38034.0
1758735000,113729.0,113907.5,113729.0,113799.5,74843.0
1758735900,113799.5,113800.0,113613.5,113710.5,39844.0
1758736800,113715.0,113789.0,113516.0,113587.5,46671.0
1758737700,113578.5,113650.5,113483.0,113646.0,33335.0
1758738600,113644.0,113689.5,113541.5,113616.0,22649.0
1758739500,113616.0,113641.5,113455.5,113606.0,20869.0
1758740400,113607.0,113644.0,113502.0,113558.5,19712.0
1758741300,113559.5,113584.5,113434.0,113454.5,14581.0
1758742200,113454.5,113468.0,113263.0,113294.0,47584.0
1758743100,113285.0,113450.5,113240.5,113374.5,42224.0
1758744000,113393.0,113505.5,113349.5,113481.0,17066.0
1758744900,113481.0,113563.5,113461.0,113491.5,14691.0
1758745800,113502.0,113508.0,113389.0,113491.5,8151.0
1758746700,113492.5,113568.5,113450.0,113458.5,7097.0
1758747600,113446.5,113541.5,113420.5,113535.0,4738.0
1758748500,113520.5,113534.5,113460.0,113534.5,2753.0
1758749400,113534.5,113534.5,113286.0,113290.5,6875.0
1758750300,113290.5,113491.5,113234.5,113289.0,23056.0
1758751200,113311.5,113602.0,113311.5,113589.5,13863.0
1758752100,113597.5,113601.5,113419.0,113438.5,7951.0
1758753000,113438.5,113461.5,113317.0,113317.0,5404.0
1758753900,113311.0,113311.5,113205.0,113286.5,16793.0
1758754800,113288.0,113369.5,113283.5,113306.5,16077.0
1758755700,113299.0,113385.5,113169.5,113303.0,24694.0
1758756600,113304.0,113304.0,113156.0,113180.5,6402.0
1758757500,113180.0,113296.5,113154.5,113264.5,5433.0
1758758400,113268.5,113474.0,113226.0,113429.5,9064.0
1758759300,113430.5,113430.5,113086.0,113086.0,22219.0
1758760200,113086.0,113261.5,113007.0,113157.0,19293.0
1758761100,113158.0,113215.0,112913.5,113018.0,26948.0
1758762000,113011.5,113333.5,112870.5,113256.5,34373.0
1758762900,113215.5,113255.5,112985.5,113045.0,17053.0
1758763800,113037.5,113037.5,112597.5,112656.0,87578.0
1758764700,112655.0,112779.5,112398.5,112627.5,63211.0
1758765600,112626.5,112875.0,112611.5,112633.0,48253.0
1758766500,112633.0,112765.0,112464.0,112690.5,35043.0
1758767400,112703.5,113152.5,112703.5,112869.0,52239.0
1758768300,112869.5,113011.5,112811.0,112864.0,16167.0
1758769200,112863.0,112864.0,112678.0,112701.5,21023.0
1758770100,112701.5,112742.0,112286.0,112323.5,65100.0
1758771000,112323.5,112501.5,112176.5,112391.5,49426.0
1758771900,112389.0,112583.5,112331.0,112500.0,27063.0
1758772800,112496.5,112586.5,112170.5,112244.5,37902.0
1758773700,112244.5,112250.0,111652.0,111892.0,132541.0
1758774600,111880.5,111896.5,111622.0,111851.0,60234.0
1758775500,111850.5,111876.0,111551.5,111695.5,48765.0
1758776400,111696.0,111881.0,111558.5,111804.0,45441.0
1758777300,111804.0,112005.5,111766.0,111947.0,29161.0
1758778200,111933.0,111945.0,111722.5,111735.0,19599.0
1758779100,111735.0,111781.0,111604.5,111702.0,24899.0
1758780000,111700.0,111762.0,111551.0,111552.5,22477.0
1758780900,111551.5,111811.5,111513.5,111661.0,40613.0
1758781800,111666.5,111762.0,111573.5,111579.0,15226.0
1758782700,111579.0,111631.5,111462.0,111488.5,31800.0
1758783600,111485.0,111698.0,111400.0,111565.5,45067.0
1758784500,111565.5,111848.5,111545.5,111811.0,36407.0
1758785400,111812.0,111846.0,111735.0,111785.0,17948.0
1758786300,111802.0,111811.5,111681.0,111720.0,22715.0
1758787200,111727.5,111944.5,111727.5,111944.5,22357.0
1758788100,111944.5,111992.5,111836.0,111991.0,28728.0
1758789000,111991.0,111991.0,111703.0,111722.0,29273.0
1758789900,111729.0,111763.0,111646.5,111691.5,22304.0
1758790800,111690.0,111855.0,111673.0,111846.0,21189.0
1758791700,111846.0,112231.5,111827.0,112043.0,64070.0
1758792600,112043.0,112091.0,111791.0,111792.0,32320.0
1758793500,111790.0,111790.5,111521.0,111521.0,47286.0
1758794400,111522.0,111664.5,111482.0,111643.5,31668.0
1758795300,111649.0,111832.0,111649.0,111729.0,25321.0
1758796200,111729.0,111794.0,111560.0,111579.5,21239.0
1758797100,111583.5,111641.0,111541.0,111613.5,21197.0
1758798000,111626.5,111688.5,111422.0,111514.5,42133.0
1758798900,111515.5,111553.0,111372.5,111510.0,42448.0
1758799800,111510.0,111556.5,111331.0,111390.0,44648.0
1758800700,111395.5,111456.0,111245.5,111328.0,43876.0
1758801600,111328.0,111608.5,111280.5,111526.5,64798.0
1758802500,111526.5,111529.5,111101.0,111109.0,49220.0
1758803400,111105.5,111628.0,111009.5,111346.5,78987.0
1758804300,111344.5,111355.0,111081.5,111090.5,60201.0
1758805200,111091.5,111252.0,110813.5,111227.5,145096.0
1758806100,111227.5,111657.0,111150.0,111578.5,108869.0
1758807000,111577.5,111694.5,110583.5,110684.0,171215.0
1758807900,110683.0,111051.5,110626.0,110970.0,69663.0
1758808800,110970.0,111270.5,110946.5,111262.0,62717.0
1758809700,111273.0,111692.5,111265.5,111455.0,98077.0
1758810600,111454.0,111691.5,111315.0,111455.0,69195.0
1758811500,111462.0,111571.5,111343.0,111500.0,38110.0
1758812400,111493.5,111550.0,111155.0,111295.0,66455.0
1758813300,111295.0,111311.5,110830.0,110916.5,83636.0
1758814200,110929.0,111383.5,110882.0,111276.5,94801.0
1758815100,111276.5,111550.0,111180.5,111549.0,43582.0
1758816000,111550.0,111648.5,111426.5,111488.0,57984.0
1758816900,111488.0,111499.5,111054.0,111086.5,70169.0
1758817800,111086.5,111262.5,110937.5,111055.5,58605.0
1758818700,111055.5,111128.0,110865.5,110919.5,48811.0
1758819600,110919.5,110941.5,110100.0,110100.0,182805.0
1758820500,110100.5,110416.5,109810.0,109888.5,194269.0
1758821400,109889.5,109948.0,109339.5,109339.5,221181.0
1758822300,109340.5,109432.0,108610.5,108805.0,266619.0
1758823200,108804.5,109217.5,108584.0,109187.5,170893.0
1758824100,109188.5,109612.0,109079.0,109408.5,148300.0
1758825000,109414.5,109597.0,109222.5,109442.5,77417.0
1758825900,109442.5,109771.0,109280.0,109719.5,73430.0
1758826800,109718.5,109831.0,109593.5,109629.5,55972.0
1758827700,109631.0,109938.0,109631.0,109790.0,47903.0
1758828600,109797.0,109861.0,109443.5,109506.5,49165.0
1758829500,109507.5,109518.0,109260.5,109330.5,48588.0
1758830400,109331.0,109459.0,109148.5,109200.5,28389.0
1758831300,109204.5,109396.0,109163.5,109321.0,18865.0
1758832200,109322.0,109342.0,109031.0,109162.5,28327.0
1758833100,109167.5,109256.0,109015.5,109126.5,15433.0
1758834000,109158.5,109630.5,109124.0,109426.0,35652.0
1758834900,109426.0,109557.0,109267.5,109281.5,14202.0
1758835800,109270.5,109280.5,109029.0,109137.0,23260.0
1758836700,109138.5,109469.5,109138.5,109371.0,14491.0
1758837600,109340.0,109491.0,109262.5,109475.5,13466.0
1758838500,109486.5,109538.0,109396.5,109453.0,12988.0
1758839400,109435.0,109449.0,109284.0,109392.0,7181.0
1758840300,109391.0,109391.0,109216.0,109380.0,8424.0
1758841200,109389.5,109648.5,109339.5,109444.5,22690.0
1758842100,109444.5,109502.0,109242.0,109397.0,8768.0
1758843000,109397.0,109397.0,108707.0,109039.0,32969.0
1758843900,109011.5,109043.5,108812.5,108946.0,25478.0
1758844800,108946.0,109326.0,108909.0,109259.0,16961.0
1758845700,109258.5,109361.0,109186.5,109274.0,9938.0
1758846600,109251.0,109272.0,108760.5,108764.5,18614.0
1758847500,108774.5,109575.0,108774.5,109430.5,33279.0
1758848400,109434.0,109616.5,109269.5,109592.0,22311.0
1758849300,109595.0,109725.0,109519.5,109527.5,40314.0
1758850200,109527.5,109670.0,109512.0,109619.5,11371.0
1758851100,109603.0,109731.0,109556.5,109647.0,14216.0
1758852000,109650.5,109777.0,109550.5,109628.5,28036.0
1758852900,109619.0,109761.5,109525.5,109542.0,16234.0
1758853800,109534.0,109632.0,109449.5,109588.0,13575.0
1758854700,109589.5,109724.0,109542.5,109593.0,12852.0
1758855600,109593.0,109600.0,109334.0,109498.5,26140.0
1758856500,109499.5,109602.5,109312.0,109323.0,16667.0
1758857400,109322.0,109388.5,109252.5,109385.5,22258.0
1758858300,109385.5,109611.5,109279.5,109548.0,23270.0
1758859200,109549.0,109593.5,109417.5,109464.0,16274.0
1758860100,109460.0,109600.0,109371.0,109376.5,15261.0
1758861000,109376.5,109376.5,109209.5,109229.5,25983.0
1758861900,109230.5,109350.5,109211.5,109308.5,16967.0
1758862800,109310.0,109441.0,109274.0,109351.5,13726.0
1758863700,109351.5,109549.5,109351.5,109516.5,20875.0
1758864600,109525.0,109525.0,109268.0,109316.0,13616.0
1758865500,109335.0,109352.5,109037.5,109214.0,40955.0
1758866400,109213.0,109286.5,108965.5,109231.0,36271.0
1758867300,109230.0,109594.5,109214.0,109445.0,42638.0
1758868200,109435.0,109571.0,109374.0,109521.0,22800.0
1758869100,109521.0,109521.0,109262.5,109309.0,22407.0
1758870000,109318.0,109519.0,109318.0,109511.0,11902.0
1758870900,109516.0,109549.5,109234.0,109234.0,21326.0
1758871800,109234.0,109234.0,108851.5,108880.5,70510.0
1758872700,108881.5,109296.0,108880.5,109268.5,36709.0
1758873600,109263.5,109457.5,109257.0,109388.0,32258.0
1758874500,109398.5,109490.5,109324.5,109475.5,18252.0
1758875400,109475.5,109570.5,109422.0,109565.0,26215.0
1758876300,109559.0,109579.0,109488.5,109531.5,23008.0
1758877200,109530.5,109639.0,109400.5,109637.5,42130.0
1758878100,109638.5,109665.0,109575.5,109620.0,23829.0
1758879000,109617.0,109650.5,109359.5,109384.0,34876.0
1758879900,109384.0,109554.5,109373.5,109533.5,24421.0
1758880800,109533.5,109543.0,109120.5,109150.0,50884.0
1758881700,109151.0,109151.0,108919.0,109046.5,58837.0
1758882600,109046.5,109098.0,108710.5,108790.0,85596.0
1758883500,108789.0,108911.0,108656.0,108858.5,78615.0
1758884400,108859.5,108917.5,108701.0,108736.0,38192.0
1758885300,108737.0,108808.0,108576.5,108709.0,70697.0
1758886200,108709.0,109105.0,108707.5,109008.0,75221.0
1758887100,109007.0,109169.0,108944.5,109093.0,43994.0
1758888000,109086.0,109086.0,108834.5,108834.5,41189.0
1758888900,108834.5,109120.5,108767.5,109085.5,50103.0
1758889800,109079.0,109543.0,108889.5,109467.5,132249.0
1758890700,109467.5,109516.5,109148.5,109341.5,43478.0
1758891600,109341.0,109490.5,109116.5,109122.0,36528.0
1758892500,109122.0,109300.0,109045.5,109144.0,41914.0
1758893400,109145.0,109606.5,108961.5,109564.0,94952.0
1758894300,109580.5,109753.5,109453.0,109632.5,92112.0
1758895200,109631.5,109742.5,109225.0,109277.0,80535.0
1758896100,109270.0,109406.5,108877.0,109051.0,100332.0
1758897000,109052.5,109107.5,108745.0,108881.5,77199.0
1758897900,108874.0,109077.5,108733.5,108808.0,58162.0
1758898800,108809.0,109091.0,108764.0,108908.0,52303.0
1758899700,108889.0,109287.0,108841.0,109263.0,68558.0
1758900600,109269.0,109325.0,109090.5,109239.5,46991.0
1758901500,109238.0,109238.0,108963.5,108986.5,48764.0
1758902400,108986.5,109291.0,108986.5,109238.5,40662.0
1758903300,109239.5,109587.5,109223.0,109483.0,95040.0
1758904200,109483.0,109511.0,109221.5,109314.0,51141.0
1758905100,109300.0,109461.0,109262.5,109419.0,41554.0
1758906000,109403.0,109557.5,109349.0,109533.0,49892.0
1758906900,109532.0,109975.5,109471.0,109879.5,129471.0
1758907800,109879.5,109921.5,109655.5,109905.0,91852.0
1758908700,109904.0,109941.0,109710.5,109857.5,66978.0
1758909600,109858.5,109963.5,109777.5,109951.5,66038.0
1758910500,109951.5,110260.0,109950.5,110148.5,168058.0
1758911400,110147.5,110152.5,109778.0,109823.0,90141.0
